Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,SE_A01001A_001,SE_A01001A_002,SE_A01001A_003,SE_A01001A_004,SE_A01001A_005,SE_A01001A_006,SE_A01001A_007,SE_A01001A_008,SE_A01001A_009,SE_A01001A_010,SE_A01001A_011,SE_A01001A_012,SE_A10003_001,SE_A14010_001,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003
17031803010,14000US17031803010,"Census Tract 8030.10, Cook County, Illinois","Census Tract 8030.10, Cook County, Illinois",il,140,0,ACSSF,6613,17,31,803010,5214,252,579,969,1209,1422,2079,2768,3584,4438,5026,5146,2.66,123341,1181,63,1118
17031803012,14000US17031803012,"Census Tract 8030.12, Cook County, Illinois","Census Tract 8030.12, Cook County, Illinois",il,140,0,ACSSF,6614,17,31,803012,2279,178,262,410,448,556,1026,1342,1649,1972,2145,2223,2.39,99688,439,0,439
17031803013,14000US17031803013,"Census Tract 8030.13, Cook County, Illinois","Census Tract 8030.13, Cook County, Illinois",il,140,0,ACSSF,6615,17,31,803013,5533,412,724,1009,1127,1344,2124,2870,3646,4443,5001,5388,2.45,96618,1127,45,1082
17031803014,14000US17031803014,"Census Tract 8030.14, Cook County, Illinois","Census Tract 8030.14, Cook County, Illinois",il,140,0,ACSSF,6616,17,31,803014,3434,228,380,516,601,895,1436,1762,2370,2961,3214,3371,2.54,80179,601,61,540
17031803015,14000US17031803015,"Census Tract 8030.15, Cook County, Illinois","Census Tract 8030.15, Cook County, Illinois",il,140,0,ACSSF,6617,17,31,803015,4370,248,450,777,856,1069,1537,1945,2572,3399,3904,4285,2.26,106786,856,24,832
17031803016,14000US17031803016,"Census Tract 8030.16, Cook County, Illinois","Census Tract 8030.16, Cook County, Illinois",il,140,0,ACSSF,6618,17,31,803016,2610,194,447,618,690,793,1415,1795,2099,2304,2421,2578,2.89,101033,684,46,638
17031803017,14000US17031803017,"Census Tract 8030.17, Cook County, Illinois","Census Tract 8030.17, Cook County, Illinois",il,140,0,ACSSF,6619,17,31,803017,6137,361,534,795,935,1455,2542,3411,4391,5188,5810,6053,2.3,104934,894,18,876
17031803100,14000US17031803100,"Census Tract 8031, Cook County, Illinois","Census Tract 8031, Cook County, Illinois",il,140,0,ACSSF,6620,17,31,803100,3442,205,543,823,992,1200,1442,1971,2497,2982,3267,3409,2.81,141750,992,7,985
17031803200,14000US17031803200,"Census Tract 8032, Cook County, Illinois","Census Tract 8032, Cook County, Illinois",il,140,0,ACSSF,6621,17,31,803200,5494,283,624,927,1132,1304,1693,2405,2973,3622,4041,4591,2.17,127634,1132,0,1132
17031803300,14000US17031803300,"Census Tract 8033, Cook County, Illinois","Census Tract 8033, Cook County, Illinois",il,140,0,ACSSF,6622,17,31,803300,5857,313,620,768,933,1284,2328,3098,4135,4885,5261,5664,2.07,126853,933,0,933
17031803400,14000US17031803400,"Census Tract 8034, Cook County, Illinois","Census Tract 8034, Cook County, Illinois",il,140,0,ACSSF,6623,17,31,803400,6120,361,817,1337,1518,1898,2632,3521,4270,5144,5774,5933,2.76,138633,1518,62,1456
17031803500,14000US17031803500,"Census Tract 8035, Cook County, Illinois","Census Tract 8035, Cook County, Illinois",il,140,0,ACSSF,6624,17,31,803500,5827,240,606,1099,1369,1663,2105,2869,3843,4614,5070,5287,2.58,140707,1369,74,1295
17031803603,14000US17031803603,"Census Tract 8036.03, Cook County, Illinois","Census Tract 8036.03, Cook County, Illinois",il,140,0,ACSSF,6625,17,31,803603,6495,279,508,1000,1442,1846,2401,3029,4348,5416,6182,6402,2.86,163790,1442,31,1411
17031803604,14000US17031803604,"Census Tract 8036.04, Cook County, Illinois","Census Tract 8036.04, Cook County, Illinois",il,140,0,ACSSF,6626,17,31,803604,4197,151,367,634,779,962,1516,2005,2585,3364,3762,4083,2.28,91538,779,34,745
17031803605,14000US17031803605,"Census Tract 8036.05, Cook County, Illinois","Census Tract 8036.05, Cook County, Illinois",il,140,0,ACSSF,6627,17,31,803605,7286,518,978,1362,1714,2302,3205,4103,5135,6269,6817,7207,2.8,102578,1714,317,1397
17031803606,14000US17031803606,"Census Tract 8036.06, Cook County, Illinois","Census Tract 8036.06, Cook County, Illinois",il,140,0,ACSSF,6628,17,31,803606,9177,972,1861,2611,3129,3898,5913,7562,8232,8844,9093,9129,3.38,58448,3129,1131,1998
17031803607,14000US17031803607,"Census Tract 8036.07, Cook County, Illinois","Census Tract 8036.07, Cook County, Illinois",il,140,0,ACSSF,6629,17,31,803607,4885,300,552,878,1045,1304,2081,2614,3413,4166,4574,4849,2.7,115221,962,28,934
17031803608,14000US17031803608,"Census Tract 8036.08, Cook County, Illinois","Census Tract 8036.08, Cook County, Illinois",il,140,0,ACSSF,6630,17,31,803608,7677,457,1181,1649,1966,2366,3845,4878,5882,6790,7326,7628,2.65,89688,1966,375,1591
17031803610,14000US17031803610,"Census Tract 8036.10, Cook County, Illinois","Census Tract 8036.10, Cook County, Illinois",il,140,0,ACSSF,6631,17,31,803610,7518,728,1241,1769,1977,2478,3794,4783,5887,6865,7362,7501,2.4,99375,1871,334,1537
17031803611,14000US17031803611,"Census Tract 8036.11, Cook County, Illinois","Census Tract 8036.11, Cook County, Illinois",il,140,0,ACSSF,6632,17,31,803611,5897,542,876,1245,1360,1996,3251,4092,5049,5435,5697,5886,2.88,57209,1360,308,1052
17031803612,14000US17031803612,"Census Tract 8036.12, Cook County, Illinois","Census Tract 8036.12, Cook County, Illinois",il,140,0,ACSSF,6633,17,31,803612,3614,420,721,993,1126,1428,2314,2879,3246,3505,3591,3609,2.81,48266,1068,465,603
17031803701,14000US17031803701,"Census Tract 8037.01, Cook County, Illinois","Census Tract 8037.01, Cook County, Illinois",il,140,0,ACSSF,6634,17,31,803701,2746,130,268,341,357,497,1045,1333,1779,2345,2610,2705,2.01,144176,357,12,345
17031803702,14000US17031803702,"Census Tract 8037.02, Cook County, Illinois","Census Tract 8037.02, Cook County, Illinois",il,140,0,ACSSF,6635,17,31,803702,6051,231,625,1092,1298,1516,2497,3296,4293,5095,5702,5908,2.3,116458,1298,40,1258
17031803800,14000US17031803800,"Census Tract 8038, Cook County, Illinois","Census Tract 8038, Cook County, Illinois",il,140,0,ACSSF,6636,17,31,803800,4620,222,592,915,1096,1412,1906,2570,3346,4037,4337,4537,2.64,108077,1096,86,1010
17031803901,14000US17031803901,"Census Tract 8039.01, Cook County, Illinois","Census Tract 8039.01, Cook County, Illinois",il,140,0,ACSSF,6637,17,31,803901,3487,195,343,524,606,760,1230,1734,2305,2723,3102,3381,2.02,94853,606,121,485
17031803902,14000US17031803902,"Census Tract 8039.02, Cook County, Illinois","Census Tract 8039.02, Cook County, Illinois",il,140,0,ACSSF,6638,17,31,803902,3507,316,482,656,764,1012,1450,1903,2520,3050,3239,3463,2.61,106806,764,44,720
17031804000,14000US17031804000,"Census Tract 8040, Cook County, Illinois","Census Tract 8040, Cook County, Illinois",il,140,0,ACSSF,6639,17,31,804000,4659,226,442,746,844,1153,1871,2306,2872,3822,4296,4523,2.41,78600,844,47,797
17031804102,14000US17031804102,"Census Tract 8041.02, Cook County, Illinois","Census Tract 8041.02, Cook County, Illinois",il,140,0,ACSSF,6640,17,31,804102,6941,275,730,1107,1523,1837,2294,3048,4473,5571,6316,6752,2.74,145804,1523,0,1523
17031804104,14000US17031804104,"Census Tract 8041.04, Cook County, Illinois","Census Tract 8041.04, Cook County, Illinois",il,140,0,ACSSF,6641,17,31,804104,4899,350,585,999,1273,1454,2029,2671,3494,4286,4691,4843,2.74,125714,1272,0,1272
17031804105,14000US17031804105,"Census Tract 8041.05, Cook County, Illinois","Census Tract 8041.05, Cook County, Illinois",il,140,0,ACSSF,6642,17,31,804105,4088,187,394,730,988,1279,1689,2130,2712,3592,3837,4065,3.03,136818,988,8,980
17031804106,14000US17031804106,"Census Tract 8041.06, Cook County, Illinois","Census Tract 8041.06, Cook County, Illinois",il,140,0,ACSSF,6643,17,31,804106,7179,350,799,1166,1638,2072,2777,3719,4903,6166,6905,7058,2.63,125729,1638,19,1619
17031804108,14000US17031804108,"Census Tract 8041.08, Cook County, Illinois","Census Tract 8041.08, Cook County, Illinois",il,140,0,ACSSF,6644,17,31,804108,4050,275,545,649,758,1053,2548,3420,3744,3956,4029,4050,2.08,89240,758,111,647
17031804109,14000US17031804109,"Census Tract 8041.09, Cook County, Illinois","Census Tract 8041.09, Cook County, Illinois",il,140,0,ACSSF,6645,17,31,804109,2915,113,251,434,557,663,823,1160,1647,2105,2539,2760,2.36,131875,557,22,535
17031804201,14000US17031804201,"Census Tract 8042.01, Cook County, Illinois","Census Tract 8042.01, Cook County, Illinois",il,140,0,ACSSF,6646,17,31,804201,8601,238,999,1823,2198,2573,2949,3932,5625,6861,7955,8393,3.04,158984,2172,208,1964
17031804202,14000US17031804202,"Census Tract 8042.02, Cook County, Illinois","Census Tract 8042.02, Cook County, Illinois",il,140,0,ACSSF,6647,17,31,804202,7440,426,942,1497,1931,2244,2862,3817,4799,6258,7054,7291,2.85,131250,1931,23,1908
17031804305,14000US17031804305,"Census Tract 8043.05, Cook County, Illinois","Census Tract 8043.05, Cook County, Illinois",il,140,0,ACSSF,6648,17,31,804305,7612,466,997,1309,1734,2482,3822,4798,6035,6825,7259,7484,3.2,79844,1642,67,1575
17031804306,14000US17031804306,"Census Tract 8043.06, Cook County, Illinois","Census Tract 8043.06, Cook County, Illinois",il,140,0,ACSSF,6649,17,31,804306,5589,400,789,1037,1316,1910,2619,3582,4229,4976,5392,5543,3.3,69181,1316,75,1241
17031804308,14000US17031804308,"Census Tract 8043.08, Cook County, Illinois","Census Tract 8043.08, Cook County, Illinois",il,140,0,ACSSF,6650,17,31,804308,5603,310,620,941,1068,1367,2261,3344,4222,4931,5322,5573,2.43,76905,1068,187,881
17031804309,14000US17031804309,"Census Tract 8043.09, Cook County, Illinois","Census Tract 8043.09, Cook County, Illinois",il,140,0,ACSSF,6651,17,31,804309,3162,144,352,616,797,1094,1553,2089,2473,2888,3017,3127,3.39,86016,757,50,707
17031804310,14000US17031804310,"Census Tract 8043.10, Cook County, Illinois","Census Tract 8043.10, Cook County, Illinois",il,140,0,ACSSF,6652,17,31,804310,9036,434,1396,1732,1867,2435,3554,4954,6446,7982,8774,9004,2.89,112664,1856,123,1733
17031804311,14000US17031804311,"Census Tract 8043.11, Cook County, Illinois","Census Tract 8043.11, Cook County, Illinois",il,140,0,ACSSF,6653,17,31,804311,8540,826,1647,2259,2445,2953,4042,5507,6334,7543,8234,8477,3.15,98802,2445,442,2003
17031804403,14000US17031804403,"Census Tract 8044.03, Cook County, Illinois","Census Tract 8044.03, Cook County, Illinois",il,140,0,ACSSF,6654,17,31,804403,6882,621,967,1442,1756,2150,3150,3883,5014,5883,6490,6662,2.79,89886,1756,488,1268
17031804404,14000US17031804404,"Census Tract 8044.04, Cook County, Illinois","Census Tract 8044.04, Cook County, Illinois",il,140,0,ACSSF,6655,17,31,804404,5392,327,815,1407,1648,2152,2891,3514,4312,4959,5246,5376,3.48,81050,1648,104,1544
17031804405,14000US17031804405,"Census Tract 8044.05, Cook County, Illinois","Census Tract 8044.05, Cook County, Illinois",il,140,0,ACSSF,6656,17,31,804405,3286,337,622,883,1104,1448,1911,2410,2925,3072,3214,3278,3.16,53629,1092,314,778
17031804406,14000US17031804406,"Census Tract 8044.06, Cook County, Illinois","Census Tract 8044.06, Cook County, Illinois",il,140,0,ACSSF,6657,17,31,804406,6685,375,853,1437,1997,2528,3333,4671,5543,6083,6456,6671,3.36,68558,1997,376,1621
17031804505,14000US17031804505,"Census Tract 8045.05, Cook County, Illinois","Census Tract 8045.05, Cook County, Illinois",il,140,0,ACSSF,6658,17,31,804505,3391,214,392,661,762,971,1489,2064,2666,3042,3281,3372,2.41,75900,752,213,539
17031804506,14000US17031804506,"Census Tract 8045.06, Cook County, Illinois","Census Tract 8045.06, Cook County, Illinois",il,140,0,ACSSF,6659,17,31,804506,5151,284,686,993,1134,1425,2073,2703,3411,4247,4778,4981,2.8,94521,1134,10,1124
17031804507,14000US17031804507,"Census Tract 8045.07, Cook County, Illinois","Census Tract 8045.07, Cook County, Illinois",il,140,0,ACSSF,6660,17,31,804507,12596,937,2094,2764,3117,3688,5201,7508,9885,10949,11934,12445,2.94,108864,3117,45,3072
17031804508,14000US17031804508,"Census Tract 8045.08, Cook County, Illinois","Census Tract 8045.08, Cook County, Illinois",il,140,0,ACSSF,6661,17,31,804508,2439,234,430,595,679,847,1440,1839,1977,2261,2422,2439,3.34,57262,679,340,339
17031804509,14000US17031804509,"Census Tract 8045.09, Cook County, Illinois","Census Tract 8045.09, Cook County, Illinois",il,140,0,ACSSF,6662,17,31,804509,6329,472,975,1454,1708,2321,3285,4282,5027,5654,6167,6275,3.81,73148,1708,74,1634
17031804510,14000US17031804510,"Census Tract 8045.10, Cook County, Illinois","Census Tract 8045.10, Cook County, Illinois",il,140,0,ACSSF,6663,17,31,804510,6639,496,1073,1834,2137,2959,3969,4934,5684,6257,6509,6603,4.42,49261,2093,565,1528
17031804511,14000US17031804511,"Census Tract 8045.11, Cook County, Illinois","Census Tract 8045.11, Cook County, Illinois",il,140,0,ACSSF,6664,17,31,804511,2742,265,513,767,884,1160,1568,2081,2417,2639,2695,2732,3.47,51389,861,297,564
17031804603,14000US17031804603,"Census Tract 8046.03, Cook County, Illinois","Census Tract 8046.03, Cook County, Illinois",il,140,0,ACSSF,6665,17,31,804603,6016,423,728,1075,1260,1821,3504,4505,5123,5497,5762,5971,2.29,68879,1260,68,1192
17031804606,14000US17031804606,"Census Tract 8046.06, Cook County, Illinois","Census Tract 8046.06, Cook County, Illinois",il,140,0,ACSSF,6666,17,31,804606,7264,362,707,1252,1492,1942,2676,3610,4492,5926,6769,7111,2.77,112798,1474,18,1456
17031804607,14000US17031804607,"Census Tract 8046.07, Cook County, Illinois","Census Tract 8046.07, Cook County, Illinois",il,140,0,ACSSF,6667,17,31,804607,6846,260,620,1057,1257,1804,2512,3349,4449,5751,6433,6833,2.91,110556,1257,101,1156
17031804608,14000US17031804608,"Census Tract 8046.08, Cook County, Illinois","Census Tract 8046.08, Cook County, Illinois",il,140,0,ACSSF,6668,17,31,804608,3524,207,472,591,735,914,1321,1850,2426,2998,3401,3524,2.43,103750,735,84,651
17031804609,14000US17031804609,"Census Tract 8046.09, Cook County, Illinois","Census Tract 8046.09, Cook County, Illinois",il,140,0,ACSSF,6669,17,31,804609,5898,205,540,831,1025,1439,2444,3297,4033,4999,5670,5866,2.49,99458,1025,15,1010
17031804610,14000US17031804610,"Census Tract 8046.10, Cook County, Illinois","Census Tract 8046.10, Cook County, Illinois",il,140,0,ACSSF,6670,17,31,804610,2385,93,214,255,284,419,781,1137,1501,1982,2232,2335,2.1,100417,284,0,284
17031804611,14000US17031804611,"Census Tract 8046.11, Cook County, Illinois","Census Tract 8046.11, Cook County, Illinois",il,140,0,ACSSF,6671,17,31,804611,4546,337,600,808,932,1211,1604,2222,2958,3613,4218,4488,2.33,98520,932,12,920
17031804701,14000US17031804701,"Census Tract 8047.01, Cook County, Illinois","Census Tract 8047.01, Cook County, Illinois",il,140,0,ACSSF,6672,17,31,804701,6752,422,781,1360,1687,2176,3483,4460,5321,5922,6369,6549,2.57,69336,1687,182,1505
17031804705,14000US17031804705,"Census Tract 8047.05, Cook County, Illinois","Census Tract 8047.05, Cook County, Illinois",il,140,0,ACSSF,6673,17,31,804705,4100,277,609,819,950,1230,1920,2365,3067,3628,3978,4045,2.66,71292,950,88,862
17031804706,14000US17031804706,"Census Tract 8047.06, Cook County, Illinois","Census Tract 8047.06, Cook County, Illinois",il,140,0,ACSSF,6674,17,31,804706,2513,184,303,433,560,727,1113,1414,1750,2051,2348,2488,3.33,120000,560,23,537
17031804709,14000US17031804709,"Census Tract 8047.09, Cook County, Illinois","Census Tract 8047.09, Cook County, Illinois",il,140,0,ACSSF,6675,17,31,804709,5868,337,490,713,891,1393,2534,3086,3717,4531,5053,5398,2.29,71882,891,40,851
17031804710,14000US17031804710,"Census Tract 8047.10, Cook County, Illinois","Census Tract 8047.10, Cook County, Illinois",il,140,0,ACSSF,6676,17,31,804710,3972,243,453,625,805,986,1512,1984,2720,3344,3792,3930,2.49,85365,805,0,805
17031804711,14000US17031804711,"Census Tract 8047.11, Cook County, Illinois","Census Tract 8047.11, Cook County, Illinois",il,140,0,ACSSF,6677,17,31,804711,8325,906,1333,1907,2120,2534,4764,5846,6746,7661,8153,8309,2.76,71025,2077,412,1665
17031804712,14000US17031804712,"Census Tract 8047.12, Cook County, Illinois","Census Tract 8047.12, Cook County, Illinois",il,140,0,ACSSF,6678,17,31,804712,5241,428,747,1027,1155,1487,2572,3125,3838,4563,5061,5221,2.85,108214,1143,96,1047
17031804713,14000US17031804713,"Census Tract 8047.13, Cook County, Illinois","Census Tract 8047.13, Cook County, Illinois",il,140,0,ACSSF,6679,17,31,804713,4868,233,607,680,811,1191,2480,3442,3879,4506,4740,4834,2.4,107431,811,54,757
17031804714,14000US17031804714,"Census Tract 8047.14, Cook County, Illinois","Census Tract 8047.14, Cook County, Illinois",il,140,0,ACSSF,6680,17,31,804714,3397,203,396,564,693,971,1463,1988,2516,2943,3197,3345,2.64,87417,693,19,674
17031804715,14000US17031804715,"Census Tract 8047.15, Cook County, Illinois","Census Tract 8047.15, Cook County, Illinois",il,140,0,ACSSF,6681,17,31,804715,3192,223,504,773,963,1218,1639,2122,2560,2945,3117,3171,3.05,69306,963,134,829
17031804716,14000US17031804716,"Census Tract 8047.16, Cook County, Illinois","Census Tract 8047.16, Cook County, Illinois",il,140,0,ACSSF,6682,17,31,804716,4875,288,631,1000,1192,1537,2243,2855,3663,4356,4731,4840,2.93,99940,1192,113,1079
17031804803,14000US17031804803,"Census Tract 8048.03, Cook County, Illinois","Census Tract 8048.03, Cook County, Illinois",il,140,0,ACSSF,6683,17,31,804803,6155,418,914,1397,1641,2035,2935,3703,4554,5377,5943,6140,2.87,84898,1619,17,1602
17031804804,14000US17031804804,"Census Tract 8048.04, Cook County, Illinois","Census Tract 8048.04, Cook County, Illinois",il,140,0,ACSSF,6684,17,31,804804,6636,499,877,1183,1329,1881,2966,3996,4882,5791,6162,6597,2.55,79970,1329,91,1238
17031804805,14000US17031804805,"Census Tract 8048.05, Cook County, Illinois","Census Tract 8048.05, Cook County, Illinois",il,140,0,ACSSF,6685,17,31,804805,6456,306,697,1116,1506,1818,2556,3596,4532,5414,6111,6392,2.59,100955,1506,50,1456
17031804806,14000US17031804806,"Census Tract 8048.06, Cook County, Illinois","Census Tract 8048.06, Cook County, Illinois",il,140,0,ACSSF,6686,17,31,804806,3779,304,628,897,1091,1578,1953,2495,3216,3457,3701,3769,3.44,62264,1091,93,998
17031804807,14000US17031804807,"Census Tract 8048.07, Cook County, Illinois","Census Tract 8048.07, Cook County, Illinois",il,140,0,ACSSF,6687,17,31,804807,5106,231,574,987,1173,1469,2089,2924,3652,4310,4745,5021,2.87,88264,1165,0,1165
17031804808,14000US17031804808,"Census Tract 8048.08, Cook County, Illinois","Census Tract 8048.08, Cook County, Illinois",il,140,0,ACSSF,6688,17,31,804808,2779,115,326,524,664,876,1089,1507,1880,2277,2547,2760,3.17,111591,664,71,593
17031804809,14000US17031804809,"Census Tract 8048.09, Cook County, Illinois","Census Tract 8048.09, Cook County, Illinois",il,140,0,ACSSF,6689,17,31,804809,4251,167,433,732,919,1110,1630,2094,2770,3502,4031,4128,2.86,112550,908,10,898
17031804810,14000US17031804810,"Census Tract 8048.10, Cook County, Illinois","Census Tract 8048.10, Cook County, Illinois",il,140,0,ACSSF,6690,17,31,804810,7264,493,944,1340,1784,2226,3224,4042,5046,5973,6652,7084,2.79,85944,1784,278,1506
17031804901,14000US17031804901,"Census Tract 8049.01, Cook County, Illinois","Census Tract 8049.01, Cook County, Illinois",il,140,0,ACSSF,6691,17,31,804901,6469,328,787,1271,1592,1829,2609,3512,4738,5506,6018,6374,2.58,105114,1592,118,1474
17031804902,14000US17031804902,"Census Tract 8049.02, Cook County, Illinois","Census Tract 8049.02, Cook County, Illinois",il,140,0,ACSSF,6692,17,31,804902,5494,244,626,894,1158,1459,2015,2666,3518,4290,4804,5424,2.96,95625,1158,35,1123
17031805001,14000US17031805001,"Census Tract 8050.01, Cook County, Illinois","Census Tract 8050.01, Cook County, Illinois",il,140,0,ACSSF,6693,17,31,805001,4792,336,640,914,1099,1304,1712,2252,3012,3690,4204,4563,2.74,111359,1099,34,1065
